time_s,yaw,pitch
4.287344913151364,2.251212583578331,-2.1095946133074848
4.323072787427626,2.261681263829055,-2.148675317417349
4.358800661703888,2.2513966118231132,-2.1756965944272446
4.3945285359801485,2.2930289295012827,-2.0824645268311825
4.43025641025641,2.2563433282048453,-2.128957355005285
4.465984284532672,2.2676334265299785,-1.9976557012964826
4.501712158808933,2.312867169173873,-1.9409793436859069
4.537440033085194,2.3148499257466244,-1.9317057291666666
4.573167907361456,2.34152884345022,-1.7263881370521887
4.608895781637717,2.2994230675694385,-2.1490416720654633
4.644623655913978,2.286123042250857,-2.0654525375895494
4.68035153019024,2.3064854413885665,-1.9066873141072322
4.716079404466501,2.3053388944468005,-1.8314586688721544
4.7518072787427625,2.2749185278774804,-1.8019398811604335
4.787535153019024,2.266385747669003,-1.737837132416913
4.823263027295285,2.2793875922391287,-1.999940273272749
4.858990901571547,2.2820991377605506,-1.8414776182034616
4.894718775847808,2.2796551316482536,-1.8805155354973095
4.930446650124069,2.267211481099426,-1.8038498900761797
4.966174524400331,2.2639001550831015,-1.9585350630823415
5.0019023986765925,2.2550621956623393,-1.892851362287564
5.037630272952853,2.259071801981803,-2.0107336784947596
5.073358147229115,2.2332068145309636,-1.8152229271871898
5.109086021505377,2.245284337268519,-1.8931396623361174
5.144813895781637,2.2397823676464044,-1.8133569386971546
5.180541770057899,2.243776366927476,-1.7436737565805647
5.216269644334161,2.239959625037356,-1.7980937821193825
5.2519975186104215,2.2644148978419447,-1.7492313698696988
5.287725392886683,2.259833117112867,-1.7628072327096143
5.323453267162945,2.2706080093989414,-1.7653896194224648
5.359181141439206,2.26652605079495,-1.8911795751418392
5.394909015715467,2.244122011912528,-1.7899979291778836
5.430636889991729,2.2754207276750122,-2.0031891374505535
5.46636476426799,2.2677125878274684,-1.8834998194728607
5.5020926385442515,2.2781371551598846,-1.8449524909444066
5.537820512820513,2.2817224916449437,-1.9174231444046075
5.573548387096774,2.2707548933379504,-1.8102078912379258
5.609276261373036,2.2731854764118715,-1.8688344761724498
5.645004135649297,2.2552360053416987,-1.847444204463643
5.680732009925558,2.2650818752700825,-1.8162540938637761
5.71645988420182,2.26007107339648,-1.7875111004850057
5.752187758478081,2.2692149808403377,-1.8923665957008446
5.787915632754342,2.2553699058279517,-1.9223157822966914
5.823643507030604,2.268227253650781,-1.84551201011378
5.8593713813068655,2.2651012315782104,-1.8811708984290287
5.895099255583126,2.2658745127624798,-1.80749635178109
5.930827129859388,2.247307209409899,-1.9227465659570202
5.96655500413565,2.2447185521397977,-1.9434884697454002
6.00228287841191,2.249665052611918,-1.9107686613616863
6.038010752688172,2.2818375001773936,-1.834731946515684
6.073738626964434,2.2639280173713066,-1.7845826194929506
6.109466501240695,2.2732150146704355,-1.816371093865266
6.145194375516956,2.221770903565234,-1.765777896280496
6.180922249793218,2.204895537053163,-1.8466992862231661
6.216650124069479,2.2055176368860665,-1.8161981034294066
6.25237799834574,2.1636711017095895,-1.802423397047778
6.288105872622002,2.2093635697744456,-1.751560758910663
6.323833746898263,2.187835533658646,-1.7769787578455476
6.3595616211745245,2.221054795719343,-1.5791923975298372
6.395289495450786,2.207163843499053,-1.711564215390502
6.431017369727047,2.2134326604342918,-1.486409207217541
6.466745244003309,2.193620572579075,-1.679343491646929
6.50247311827957,2.2034629768450853,-1.4685606246340486
6.538200992555831,2.192197129053055,-1.4827208884533725
6.573928866832093,2.213326698939059,-1.4785129583483845
6.6096567411083536,2.2158651707576635,-1.4906749582890946
6.645384615384615,2.193618919433066,-1.5897586614418113
6.681112489660877,2.2001850635496725,-1.488871626150003
6.716840363937138,2.196236836502155,-1.5166614599604291
6.752568238213399,2.1834653522292604,-1.5246873720116112
6.788296112489661,2.1836532639565522,-1.465982894990676
6.824023986765922,2.1892631328737817,-1.591945388933686
6.8597518610421835,2.205727363631848,-1.4906672649575223
6.895479735318445,2.2035850544057207,-1.4818440224461091
6.931207609594706,2.1942195575206016,-1.5605602902451154
6.966935483870968,2.190430480124098,-1.5028418649363133
7.002663358147229,2.194559524740092,-1.5738719838545931
7.03839123242349,2.189792412007173,-1.619224643221203
7.074119106699752,2.2086717517049257,-1.5967651606841171
7.109846980976013,2.184147727339917,-1.5585328127063174
7.145574855252274,2.201384063472216,-1.5401507464849977
7.181302729528536,2.199774328423861,-1.444223119352883
7.2170306038047976,2.182528298190044,-1.5128865335099868
7.252758478081058,2.205335769408287,-1.4885999548392215
7.28848635235732,2.181655735820027,-1.4804429140421818
7.324214226633582,2.1784015494433615,-1.5562888951781904
7.3599421009098425,2.195724132027218,-1.5375998100641033
7.395669975186104,2.200328354768847,-1.5349332911066194
7.431397849462366,2.20750318184863,-1.6031256158105178
7.467125723738627,2.2020768118209517,-1.5471252001601281
7.502853598014888,2.2189327867846846,-1.5481256380959696
7.53858147229115,2.206178658072232,-1.5246335339165065
7.574309346567411,2.185979572116574,-1.5028978794782566
7.610037220843672,2.2300588895002034,-1.5256225718107126
7.645765095119934,2.2141076039896705,-1.525152549584659
7.681492969396195,2.2075435170684097,-1.50914219876142
7.7172208436724565,2.216638669185039,-1.4746877808422945
7.752948717948718,2.217908489513998,-1.4695714242322997
7.788676592224979,2.232944861717051,-1.4859141843049077
7.824404466501241,2.217186375615287,-1.4302758478734925
7.860132340777502,2.2040250953494316,-1.48371477937671
7.895860215053763,2.210602490302,-1.4944450343582665
7.931588089330025,2.191456755453857,-1.5534091455113317
7.9673159636062865,2.1887538174163135,-1.4714954078123248
8.003043837882547,2.1950590210076997,-1.5389490315778143
8.038771712158809,2.194022802521892,-1.5129149633192727
8.07449958643507,2.210962764884137,-1.5117620784634855
8.110227460711332,2.207628783841255,-1.5032343851074534
8.145955334987592,2.189695179457978,-1.5432986162820541
8.181683209263854,2.2233309745705294,-1.569209021396903
8.217411083540116,2.205576348242465,-1.5553478594715708
8.253138957816377,2.2117756527098598,-1.5576854059319645
8.288866832092639,2.227549563972572,-1.604867758888794
8.3245947063689,2.199555932793748,-1.6146113615637698
8.36032258064516,2.1974440349073645,-1.5690152491202431
8.396050454921422,2.2139352559538032,-1.6163883307214302
8.431778329197684,2.2227392087998354,-1.546836971432545
8.467506203473945,2.219149479629777,-1.6160718621810541
8.503234077750207,2.1898423408277923,-1.5833171204674408
8.538961952026469,2.205877114285424,-1.5744434460152126
8.574689826302729,2.215681341441148,-1.555207266142196
8.61041770057899,2.1846614002913642,-1.6267834291498748
8.646145574855252,2.2302548142431804,-1.5477159471054804
8.681873449131514,2.199244236948893,-1.7048522448979593
8.717601323407775,2.2179364470518355,-1.5648949581885052
8.753329197684037,2.2221916826220154,-1.5428252254084684
8.789057071960297,2.2127113808845005,-1.5713331195210605
8.824784946236559,2.215422326337636,-1.5824934289515526
8.86051282051282,2.216928630427611,-1.5016128777716404
8.896240694789082,2.203170187699178,-1.6114074847222626
8.931968569065344,2.2144083379267108,-1.4463986958290387
8.967696443341605,2.2270713535100692,-1.5106089077491693
9.003424317617865,2.1858440694750536,-1.5145262219124764
9.039152191894127,2.186227760299134,-1.6876093424134897
9.074880066170389,2.188510713855711,-1.5689623735038616
9.11060794044665,2.203397902928618,-1.6262220726870393
9.146335814722912,2.2492078901640755,-1.6493667751778782
9.182063688999174,2.2183070384162846,-1.4484827099506
9.217791563275433,2.219833326435265,-1.2292899734576388
9.253519437551695,2.2634954417107678,-1.2506145840603649
9.289247311827957,2.275664064480154,-1.1342228234136744
9.324975186104218,2.356641868300744,-0.7873197046632581
9.36070306038048,2.329589646925135,-0.703309223486519
9.396430934656742,2.3319667329319005,-0.5197233020809513
9.432158808933002,2.353729330475995,-0.5782100099240564
9.467886683209263,2.3488518170749324,-0.6001692981755034
9.503614557485525,2.347052388901316,-0.546692607003891
9.539342431761787,2.3433806768820564,-0.552802845014197
9.575070306038048,2.3280805861417364,-0.46814217703315686
9.61079818031431,2.3439090162367684,-0.4666307262724282
9.64652605459057,2.3501513707643737,-0.4738995466118425
9.682253928866832,2.347592871880574,-0.47528669092512954
9.717981803143093,2.334773213965703,-0.5231905397322045
9.753709677419355,2.327364671622268,-0.5170577192155981
9.789437551695617,2.3549098071699266,-0.42604702068411354
9.825165425971878,2.3667674643738223,-0.4219491682465468
9.860893300248138,2.370349367748664,-0.4788727466129213
9.8966211745244,2.3627804174031493,-0.4466336626874473
9.932349048800662,2.379082363561434,-0.42176070267189647
9.968076923076923,2.382022762054874,-0.4103774900954188
10.003804797353185,2.3774629898555117,-0.4291936463624262
10.039532671629447,2.37208086486712,-0.3834908528160062
10.075260545905707,2.3760847446307842,-0.46251402481338083
10.110988420181968,2.3621254368802918,-0.4084362483869027
10.14671629445823,2.39060788779677,-0.4464679471852501
10.182444168734492,2.376619239337346,-0.362226447203978
10.218172043010753,2.377562470723474,-0.3886247877758913
10.253899917287015,2.4016971479922806,-0.3954801654486616
10.289627791563275,2.3961414518261743,-0.5082870779565141
10.325355665839536,2.393310779096569,-0.3213319702681405
10.361083540115798,2.4156697700855503,-0.4349460936770505
10.39681141439206,2.40056461483792,-0.3932740411339633
10.432539288668321,2.392654836380266,-0.3609755397335783
10.468267162944583,2.396712997288846,-0.4413072196942691
10.503995037220843,2.386184181683386,-0.3767467761254667
10.539722911497105,2.402658574531907,-0.5255309502557346
10.575450785773366,2.3822085203470245,-0.38772268831629214
10.611178660049628,2.398956236516359,-0.49198574014453306
10.64690653432589,2.41180873573168,-0.527327582602879
10.68263440860215,2.403641654082325,-0.3906069667401112
10.718362282878411,2.4395360717486874,-0.5258923867697521
10.754090157154673,2.4175348721322196,-0.4177409586433639
10.789818031430935,2.4242476722557207,-0.4366285157237246
10.825545905707196,2.42323186694457,-0.4103272625776289
10.861273779983458,2.4405800675480305,-0.45309219183067834
10.897001654259718,2.4231244663169393,-0.41829359533590255
10.93272952853598,2.412206636406013,-0.4845101320470813
10.968457402812241,2.4124462669123035,-0.48785858484262856
11.004185277088503,2.420246601285982,-0.46518226938216667
11.039913151364765,2.375915387967012,-0.4541357350394959
11.075641025641026,2.3084412608368186,-0.6378618837033545
11.111368899917286,2.2857383167977456,-0.47178858892047726
11.147096774193548,2.272561680674177,-0.705694172858819
11.18282464846981,2.3385567952013933,-0.6156291834002677
11.218552522746071,2.2868015155280763,-0.5782856156000571
11.254280397022333,2.317769510097144,-0.6719842219036228
11.290008271298595,2.30314171571273,-0.5858211730405938
11.325736145574854,2.2908356686844527,-0.6337429111531191
11.361464019851116,2.2986269294075083,-0.597560438754173
11.397191894127378,2.3148363714682403,-0.5973815077894705
11.43291976840364,2.304505055363393,-0.6539248391209094
11.468647642679901,2.3236511734532135,-0.6496355002144116
11.504375516956163,2.3085603640161962,-0.6461138797582441
11.540103391232423,2.3400726066458626,-0.6216317393573173
11.575831265508684,2.296581957437162,-0.6959039078932802
11.611559139784946,2.3663387485547434,-0.6136630811732204
11.647287014061208,2.3344658356752497,-0.552616700762507
11.68301488833747,2.31115379629285,-0.6073443384290201
11.718742762613731,2.2939920058763485,-0.6471220764202763
11.754470636889991,2.350569081105495,-0.6280561642255795
11.790198511166253,2.284925228278599,-0.7110193499162846
11.825926385442514,2.3544488974307627,-0.6107509178856577
11.861654259718776,2.3074488346041915,-0.7248377128398698
11.897382133995038,2.3421741129538844,-0.6516651632689879
11.9331100082713,2.3630820620675874,-0.5864243682935272
11.96883788254756,2.4309835368166395,-0.6675279279042058
12.00456575682382,2.3925351875105423,-0.7220258491897493
12.040293631100083,2.317503807603425,-0.6616725101990276
12.076021505376344,2.3217402656563357,-1.062291771088245
12.111749379652606,2.286608181456916,-1.4803931473436576
12.147477253928868,2.2085820547809423,-1.9032608128165158
12.183205128205127,2.2215514168196973,-1.9499548941690463
12.21893300248139,2.185232401877954,-2.157029800730058
12.25466087675765,2.1839765318573914,-2.3562937177760994
12.290388751033912,2.1763737428713124,-2.446041001821189
12.326116625310174,2.178639959154735,-2.643383925668623
12.361844499586436,2.179093499178625,-2.953840000735544
12.397572373862696,2.1891598944019526,-2.6603543522619817
12.433300248138957,2.19721299811694,-2.5277147875419517
12.469028122415219,2.174845807068369,-2.628834044281942
12.50475599669148,2.2015382743093586,-2.5519862215519606
12.540483870967742,2.220278195732756,-2.6401343335659457
12.576211745244004,2.1822678882040125,-2.5899342027367602
12.611939619520264,2.197567052881293,-2.5171069929180274
12.647667493796526,2.169238961173629,-2.488302055044384
12.683395368072787,2.1675197700178845,-2.6704373269240818
12.719123242349049,2.1753421772506556,-2.668135095447871
12.75485111662531,2.167663948469252,-2.5256918900685865
12.790578990901572,2.170327957233701,-2.4692535805647435
12.826306865177832,2.2143445887737165,-2.2865720215454934
12.862034739454094,2.2202738658288386,-2.2987076623987126
12.897762613730356,2.1810085218742774,-2.4820104163233014
12.933490488006617,2.1934226556612346,-2.433519174863606
12.969218362282879,2.1689446122550717,-2.529572676054041
13.00494623655914,2.178509153669911,-2.5353930978149886
13.0406741108354,2.1847236115714725,-2.535883515106735
13.076401985111662,2.1810270405747865,-2.563792819499341
13.112129859387924,2.1817119103680542,-2.5663894618336607
13.147857733664186,2.15958894611029,-2.6556718057057584
13.183585607940447,2.1644316942816677,-2.6069394590023958
13.219313482216707,2.170416475109335,-2.438326447103405
13.255041356492969,2.160852905481219,-2.595276175244188
13.29076923076923,2.1455018137211646,-2.5445855271606526
13.326497105045492,2.155329894439412,-2.4373938648012836
13.362224979321754,2.1522652155867243,-2.6728900995588556
13.397952853598015,2.1584520634629656,-2.6040622271095444
13.433680727874275,2.159149127767204,-2.626648970074471
13.469408602150537,2.1569410704294296,-2.544541308909036
13.505136476426799,2.171300448165395,-2.6269374453541054
13.54086435070306,2.1649818616239442,-2.4217006280215063
13.576592224979322,2.1715291788934725,-2.4919849632102933
13.612320099255584,2.150939613618471,-2.456491004036212
13.648047973531844,2.1381595727954066,-2.5798424604349948
13.683775847808105,2.142566701748771,-2.6544800090391103
13.719503722084367,2.1535099331527965,-2.6117182219074904
13.755231596360629,2.1466803374304693,-2.3801054635090018
13.79095947063689,2.1784666455297863,-2.400584091951258
13.826687344913152,2.1642737345963234,-2.5581389907183527
13.862415219189412,2.1759379207592655,-2.58740245436153
13.898143093465674,2.178926233370576,-2.4906333325736685
13.933870967741935,2.1515866871701133,-2.312711033248733
13.969598842018197,2.1293650908943,-2.49370104617407
14.005326716294459,2.1603725870848947,-2.502977949180481
14.04105459057072,2.1550917436323402,-2.4341611026512044
14.07678246484698,2.1618804042639606,-2.258917259702746
14.112510339123242,2.156270718589882,-2.3867011701170116
14.148238213399503,2.1421522050940576,-2.3940035123279615
14.183966087675765,2.138935205362766,-2.4897566211054643
14.219693961952027,2.135209252345044,-2.4255356758584647
14.255421836228289,2.1531539215351803,-2.24772400747955
14.291149710504548,2.1106680699737113,-2.460393999969481
14.32687758478081,2.100484823657905,-2.3623724224119975
14.362605459057072,2.1266543727423,-2.2895713778619182
14.398333333333333,2.135540265766268,-2.3355697785624954
14.434061207609595,2.125472445852472,-2.1481884604608057
14.469789081885857,2.125430939567167,-2.2665303945965163
14.505516956162117,2.1345062938119357,-2.3933729133736845
14.541244830438378,2.136313741910835,-2.2123739930448565
14.57697270471464,2.1395548182678183,-2.19105875466452
14.612700578990902,2.1276651513241673,-2.129845834674679
14.648428453267163,2.1152447448161515,-2.3021605945810526
14.684156327543425,2.111424971834344,-2.0087406180865646
14.719884201819685,2.112104462045009,-2.1005050725586947
14.755612076095947,2.105967763265596,-2.112146205632512
14.791339950372208,2.134607713686582,-2.0478259678534987
14.82706782464847,2.114790365025442,-2.1454052218693187
14.862795698924732,2.1265459093944266,-2.0387576801505842
14.898523573200993,2.119359497520072,-2.116687644589454
14.934251447477253,2.170365735079762,-1.9651726144560377
14.969979321753515,2.1257930602567736,-1.8770451670814803
15.005707196029777,2.1355949702499957,-2.082728177561866
15.041435070306038,2.156215271408996,-1.9081124390732456
15.0771629445823,2.121810404826983,-1.8471066098365914
15.112890818858562,2.1754555161786993,-1.8494386933067193
15.148618693134821,2.1697707150418633,-1.7688883283939718
15.184346567411083,2.187452153023929,-1.7657275758345645
15.220074441687345,2.1872868744061913,-1.6108405828009158
15.255802315963606,2.1772457727463634,-1.561457547197407
15.291530190239868,2.2004968842788233,-1.4981984382603053
15.32725806451613,2.1880599044349545,-1.564448007395531
15.36298593879239,2.1911311587833597,-1.5690611234697034
15.398713813068651,2.2017264821943305,-1.569833674105654
15.434441687344913,2.209419997480552,-1.4350868894716662
15.470169561621175,2.2135920433961065,-1.49586647925662
15.505897435897436,2.2126369394954963,-1.3320747724166686
15.541625310173698,2.246420259422433,-1.3006597228668857
15.577353184449958,2.2371054903590957,-1.2500178371822008
15.61308105872622,2.222801235965744,-1.2099812423141658
15.648808933002481,2.2102629189682266,-1.2089362423694325
15.684536807278743,2.2295359965364705,-1.239209205533113
15.720264681555005,2.208733628456469,-1.229147612130342
15.755992555831265,2.214578648697228,-1.2530446176548025
15.791720430107526,2.1860927489622406,-1.2314438322546495
15.827448304383788,2.184909224124028,-1.183410239247487
15.86317617866005,2.188516558294269,-1.216273597582461
15.898904052936311,2.194138456176003,-1.2462335274287466
15.934631927212573,2.1736472057273213,-1.1605988632469544
15.970359801488833,2.1631955507313942,-1.185925679607615
16.006087675765095,2.1750492596563413,-1.1933974840633104
16.041815550041356,2.1944838165828764,-1.2514176030353559
16.077543424317618,2.1967226678087526,-1.2469574285363758
16.11327129859388,2.1830274430507113,-1.1622233793282999
16.14899917287014,2.1706535088457186,-1.1793636929261988
16.184727047146403,2.1732274291287736,-1.1907002207402115
16.220454921422665,2.191717319893586,-1.192584445822462
16.256182795698926,2.1963399385166458,-1.264239767677319
16.291910669975184,2.1941582979526255,-1.2211600454827858
16.327638544251446,2.202292799189804,-1.2306530651324321
16.363366418527708,2.2376584608309043,-1.2657883194037065
16.39909429280397,2.200869970156849,-1.2622206861996421
16.43482216708023,2.229858514682827,-1.2826370980536104
16.470550041356493,2.2158825399731183,-1.2642319773232207
16.506277915632754,2.230441452602644,-1.2152248734725266
16.542005789909016,2.2447717245534586,-1.242815156651821
16.577733664185278,2.219760960960961,-1.211055591038309
16.61346153846154,2.215251464520708,-1.2453568786387468
16.6491894127378,2.2364696674233078,-1.2150554017518493
16.684917287014063,2.235111856857023,-1.1234069966964455
16.72064516129032,2.2274898090344304,-1.2023207892900694
16.756373035566583,2.236818408419609,-1.175033999421154
16.792100909842844,2.2230871704959356,-1.1950298009260139
16.827828784119106,2.2382731312316677,-1.1733794249688365
16.863556658395368,2.217297023923439,-1.1573836663197177
16.89928453267163,2.2307249033959393,-1.1256988498390528
16.93501240694789,2.241568174398475,-1.1765130182248849
16.970740281224153,2.2450011685029723,-1.1200218900027363
17.006468155500414,2.2550006608467488,-1.1535176429666465
17.042196029776676,2.2660328484464203,-1.2606576407731684
17.077923904052938,2.2850150170522174,-1.1661911935264555
17.1136517783292,2.2519843954771264,-1.21569969670966
17.149379652605457,2.25497022661752,-1.2337807606263982
17.18510752688172,2.256874663666161,-1.2340456104274302
17.22083540115798,2.244190678810122,-1.1557094384471855
17.256563275434242,2.2465936158626922,-1.239518144556633
17.292291149710504,2.244171979024403,-1.2071445657725455
17.328019023986766,2.247881586078032,-1.2176023373440985
17.363746898263027,2.22675748378962,-1.2346473738179333
17.39947477253929,2.2219182336478407,-1.2662508474152663
17.43520264681555,2.2465191779092244,-1.2326313387134606
17.470930521091812,2.228896251001316,-1.306191186301229
17.506658395368074,2.2316637415849554,-1.2733007554975098
17.542386269644336,2.233566048579812,-1.2927135837893426
17.578114143920594,2.2276082334704297,-1.2452018321997753
17.613842018196856,2.22323845420204,-1.2339762759170654
17.649569892473117,2.219393289280699,-1.239543557410532
17.68529776674938,2.208238632285601,-1.2709793328406513
17.72102564102564,2.236221233570239,-1.2632253146206431
17.756753515301902,2.2395826012780775,-1.2682926829268293
17.792481389578164,2.226428043564807,-1.2925451591321802
17.828209263854426,2.2373268265773723,-1.2975025037556334
17.863937138130687,2.2325473300158234,-1.270812152662995
17.89966501240695,2.221824034192983,-1.2461488108226053
17.93539288668321,2.221276252339258,-1.2844200132335726
17.971120760959472,2.2492976179041397,-1.2783888587357213
18.00684863523573,2.2508245203892563,-1.2282958246920959
18.042576509511992,2.245318646828676,-1.1863636930055204
18.078304383788254,2.2525379324742527,-1.2267164761740488
18.114032258064515,2.285268860138998,-1.4036262283776795
18.149760132340777,2.290051828737992,-1.4167026109960892
18.18548800661704,2.316041371254937,-1.3105689600869528
18.2212158808933,2.22608651409182,-1.5011846179065977
18.256943755169562,2.1868839358122885,-1.4476002654618485
18.292671629445824,2.1931975642478707,-1.813530616531877
18.328399503722085,2.2082808687532007,-1.8152981667486128
18.364127377998347,2.2675191528751855,-1.7894705839039835
18.399855252274605,2.212496103655403,-1.8740875912408759
18.435583126550867,2.2484788248660497,-1.9191900918452547
18.47131100082713,2.2231385535026122,-1.843599295756679
18.50703887510339,2.225708324413637,-1.8425027245336238
18.542766749379652,2.2130546651525824,-1.802191382000248
18.578494623655914,2.1896989691309314,-1.8892454143775892
18.614222497932175,2.1903093931591795,-1.804078758586947
18.649950372208437,2.180257024347837,-1.805150828429804
18.6856782464847,2.156530680781207,-1.9652248834313186
18.72140612076096,2.1762755897083497,-1.8292254368651615
18.757133995037222,2.166121443852861,-1.7354027794212388
18.792861869313484,2.2074799202448925,-2.024702720074795
18.828589743589742,2.166973667293914,-1.8888654249553012
